NODE_310_length_34751_cov_47.885866,275_1,86.364,22,3,0,19783,19804,23,2,0.46,27.4,/projects/p31378/comammox/results/blast_dr_cmx/01/SG_01_11_2017_Nitrospira_A_sp003456605_bin3.fa.txt
NODE_318_length_34116_cov_53.383518,DIHJ01000040_1,93.750,16,1,0,15476,15491,29,14,1.6,25.6,/projects/p31378/comammox/results/blast_dr_cmx/01/SG_01_11_2017_Nitrospira_A_sp003456605_bin3.fa.txt
NODE_318_length_34116_cov_53.383518,MKSM01000128_1,100.000,13,0,0,22654,22666,36,24,1.6,24.7,/projects/p31378/comammox/results/blast_dr_cmx/01/SG_01_11_2017_Nitrospira_A_sp003456605_bin3.fa.txt
NODE_322_length_33756_cov_49.990653,Candidatus_2,94.118,17,1,0,15395,15411,23,7,0.45,27.4,/projects/p31378/comammox/results/blast_dr_cmx/01/SG_01_11_2017_Nitrospira_A_sp003456605_bin3.fa.txt
NODE_322_length_33756_cov_49.990653,LSTC01000051_1,93.750,16,1,0,30542,30557,26,41,1.6,25.6,/projects/p31378/comammox/results/blast_dr_cmx/01/SG_01_11_2017_Nitrospira_A_sp003456605_bin3.fa.txt
NODE_343_length_32413_cov_52.550961,AP019547_1,91.304,23,1,1,17290,17311,4,26,0.035,30.1,/projects/p31378/comammox/results/blast_dr_cmx/01/SG_01_11_2017_Nitrospira_A_sp003456605_bin3.fa.txt
NODE_343_length_32413_cov_52.550961,PLBR01000216_1,100.000,14,0,0,17956,17969,37,24,0.43,26.5,/projects/p31378/comammox/results/blast_dr_cmx/01/SG_01_11_2017_Nitrospira_A_sp003456605_bin3.fa.txt
NODE_355_length_32059_cov_51.618360,PLBR01000216_1,95.000,20,0,1,8021,8039,31,50,0.12,29.2,/projects/p31378/comammox/results/blast_dr_cmx/01/SG_01_11_2017_Nitrospira_A_sp003456605_bin3.fa.txt
NODE_355_length_32059_cov_51.618360,MSXM01000086_1,93.750,16,1,0,28352,28367,4,19,1.5,25.6,/projects/p31378/comammox/results/blast_dr_cmx/01/SG_01_11_2017_Nitrospira_A_sp003456605_bin3.fa.txt
NODE_355_length_32059_cov_51.618360,MSXM01000086_1,100.000,12,0,0,22693,22704,10,21,5.2,22.9,/projects/p31378/comammox/results/blast_dr_cmx/01/SG_01_11_2017_Nitrospira_A_sp003456605_bin3.fa.txt
NODE_355_length_32059_cov_51.618360,MSXM01000086_1,100.000,12,0,0,29292,29303,13,24,5.2,22.9,/projects/p31378/comammox/results/blast_dr_cmx/01/SG_01_11_2017_Nitrospira_A_sp003456605_bin3.fa.txt
NODE_358_length_31832_cov_54.359316,275_1,100.000,12,0,0,24780,24791,23,12,5.1,22.9,/projects/p31378/comammox/results/blast_dr_cmx/01/SG_01_11_2017_Nitrospira_A_sp003456605_bin3.fa.txt
NODE_358_length_31832_cov_54.359316,PLBR01000038_1,100.000,12,0,0,1425,1436,6,17,5.1,22.9,/projects/p31378/comammox/results/blast_dr_cmx/01/SG_01_11_2017_Nitrospira_A_sp003456605_bin3.fa.txt
NODE_383_length_30649_cov_45.139243,LSTC01000051_1,89.474,19,2,0,16959,16977,10,28,0.40,26.5,/projects/p31378/comammox/results/blast_dr_cmx/01/SG_01_11_2017_Nitrospira_A_sp003456605_bin3.fa.txt
NODE_383_length_30649_cov_45.139243,NEWQ01000009_1,93.750,16,1,0,23199,23214,24,9,1.4,25.6,/projects/p31378/comammox/results/blast_dr_cmx/01/SG_01_11_2017_Nitrospira_A_sp003456605_bin3.fa.txt
NODE_415_length_29634_cov_49.848710,CP047423_1,86.957,23,3,0,18033,18055,3,25,0.11,29.2,/projects/p31378/comammox/results/blast_dr_cmx/01/SG_01_11_2017_Nitrospira_A_sp003456605_bin3.fa.txt
NODE_415_length_29634_cov_49.848710,Candidatus_1,89.474,19,2,0,15292,15310,25,7,0.39,26.5,/projects/p31378/comammox/results/blast_dr_cmx/01/SG_01_11_2017_Nitrospira_A_sp003456605_bin3.fa.txt
NODE_436_length_28934_cov_51.796219,NZ_LT828648_1,100.000,27,0,0,11777,11803,27,1,3.34e-08,50.0,/projects/p31378/comammox/results/blast_dr_cmx/01/SG_01_11_2017_Nitrospira_A_sp003456605_bin3.fa.txt
NODE_436_length_28934_cov_51.796219,NZ_LT828648_1,96.296,27,1,0,11891,11917,27,1,1.42e-06,45.5,/projects/p31378/comammox/results/blast_dr_cmx/01/SG_01_11_2017_Nitrospira_A_sp003456605_bin3.fa.txt
NODE_436_length_28934_cov_51.796219,NZ_LT828648_1,88.889,27,3,0,11834,11860,27,1,7.37e-04,36.5,/projects/p31378/comammox/results/blast_dr_cmx/01/SG_01_11_2017_Nitrospira_A_sp003456605_bin3.fa.txt
NODE_436_length_28934_cov_51.796219,DKBD01000269_1,95.833,24,1,0,11783,11806,1,24,6.05e-05,40.1,/projects/p31378/comammox/results/blast_dr_cmx/01/SG_01_11_2017_Nitrospira_A_sp003456605_bin3.fa.txt
NODE_436_length_28934_cov_51.796219,DKBD01000269_1,91.667,24,2,0,11897,11920,1,24,7.37e-04,35.6,/projects/p31378/comammox/results/blast_dr_cmx/01/SG_01_11_2017_Nitrospira_A_sp003456605_bin3.fa.txt
NODE_452_length_28423_cov_52.837528,Candidatus_4,94.444,18,0,1,5993,6010,28,12,1.3,25.6,/projects/p31378/comammox/results/blast_dr_cmx/01/SG_01_11_2017_Nitrospira_A_sp003456605_bin3.fa.txt
NODE_452_length_28423_cov_52.837528,Candidatus_4,100.000,12,0,0,10011,10022,12,1,4.6,22.9,/projects/p31378/comammox/results/blast_dr_cmx/01/SG_01_11_2017_Nitrospira_A_sp003456605_bin3.fa.txt
NODE_452_length_28423_cov_52.837528,AP019547_1,93.750,16,1,0,16177,16192,21,6,1.3,25.6,/projects/p31378/comammox/results/blast_dr_cmx/01/SG_01_11_2017_Nitrospira_A_sp003456605_bin3.fa.txt
NODE_464_length_28137_cov_52.608183,18_1,94.737,19,1,0,14440,14458,25,7,0.030,31.0,/projects/p31378/comammox/results/blast_dr_cmx/01/SG_01_11_2017_Nitrospira_A_sp003456605_bin3.fa.txt
NODE_464_length_28137_cov_52.608183,18_1,94.118,17,1,0,14442,14458,47,31,0.37,27.4,/projects/p31378/comammox/results/blast_dr_cmx/01/SG_01_11_2017_Nitrospira_A_sp003456605_bin3.fa.txt
NODE_464_length_28137_cov_52.608183,DIHJ01000007_1,94.118,17,1,0,6308,6324,32,16,0.37,27.4,/projects/p31378/comammox/results/blast_dr_cmx/01/SG_01_11_2017_Nitrospira_A_sp003456605_bin3.fa.txt
NODE_481_length_27443_cov_48.206769,CAGS01000015_1,93.750,16,1,0,24312,24327,16,1,1.3,25.6,/projects/p31378/comammox/results/blast_dr_cmx/01/SG_01_11_2017_Nitrospira_A_sp003456605_bin3.fa.txt
NODE_481_length_27443_cov_48.206769,JAFKJA010000009_1,100.000,13,0,0,18446,18458,18,6,1.3,24.7,/projects/p31378/comammox/results/blast_dr_cmx/01/SG_01_11_2017_Nitrospira_A_sp003456605_bin3.fa.txt
NODE_496_length_27042_cov_56.636158,Candidatus_4,100.000,13,0,0,16354,16366,4,16,1.2,24.7,/projects/p31378/comammox/results/blast_dr_cmx/01/SG_01_11_2017_Nitrospira_A_sp003456605_bin3.fa.txt
NODE_496_length_27042_cov_56.636158,PLBR01000038_1,100.000,13,0,0,3777,3789,27,15,1.2,24.7,/projects/p31378/comammox/results/blast_dr_cmx/01/SG_01_11_2017_Nitrospira_A_sp003456605_bin3.fa.txt
NODE_524_length_26218_cov_53.625043,DKTC01000136_1,100.000,16,0,0,7055,7070,23,8,0.028,30.1,/projects/p31378/comammox/results/blast_dr_cmx/01/SG_01_11_2017_Nitrospira_A_sp003456605_bin3.fa.txt
NODE_524_length_26218_cov_53.625043,CH672427_1,93.750,16,1,0,23027,23042,22,7,1.2,25.6,/projects/p31378/comammox/results/blast_dr_cmx/01/SG_01_11_2017_Nitrospira_A_sp003456605_bin3.fa.txt
NODE_539_length_25859_cov_51.775190,NZ_CAJNBL010000011_1,100.000,13,0,0,9726,9738,27,15,1.2,24.7,/projects/p31378/comammox/results/blast_dr_cmx/01/SG_01_11_2017_Nitrospira_A_sp003456605_bin3.fa.txt
NODE_539_length_25859_cov_51.775190,NZ_CAJNBL010000011_1,100.000,13,0,0,13356,13368,28,16,1.2,24.7,/projects/p31378/comammox/results/blast_dr_cmx/01/SG_01_11_2017_Nitrospira_A_sp003456605_bin3.fa.txt
NODE_539_length_25859_cov_51.775190,CAGS01000015_1,100.000,13,0,0,6458,6470,2,14,1.2,24.7,/projects/p31378/comammox/results/blast_dr_cmx/01/SG_01_11_2017_Nitrospira_A_sp003456605_bin3.fa.txt
NODE_543_length_25758_cov_50.511108,AP019547_2,94.737,19,1,0,11536,11554,21,3,0.028,31.0,/projects/p31378/comammox/results/blast_dr_cmx/01/SG_01_11_2017_Nitrospira_A_sp003456605_bin3.fa.txt
NODE_543_length_25758_cov_50.511108,CZQA01000001_1,100.000,14,0,0,10208,10221,28,15,0.34,26.5,/projects/p31378/comammox/results/blast_dr_cmx/01/SG_01_11_2017_Nitrospira_A_sp003456605_bin3.fa.txt
NODE_544_length_25693_cov_52.942897,Candidatus_2,80.769,26,5,0,10303,10328,26,1,1.2,25.6,/projects/p31378/comammox/results/blast_dr_cmx/01/SG_01_11_2017_Nitrospira_A_sp003456605_bin3.fa.txt
NODE_544_length_25693_cov_52.942897,CH672427_2,100.000,13,0,0,20480,20492,26,14,1.2,24.7,/projects/p31378/comammox/results/blast_dr_cmx/01/SG_01_11_2017_Nitrospira_A_sp003456605_bin3.fa.txt
NODE_550_length_25543_cov_52.440050,AP019547_2,100.000,15,0,0,14047,14061,1,15,0.097,28.3,/projects/p31378/comammox/results/blast_dr_cmx/01/SG_01_11_2017_Nitrospira_A_sp003456605_bin3.fa.txt
NODE_550_length_25543_cov_52.440050,LVWS01000026_1,100.000,13,0,0,11247,11259,10,22,1.2,24.7,/projects/p31378/comammox/results/blast_dr_cmx/01/SG_01_11_2017_Nitrospira_A_sp003456605_bin3.fa.txt
NODE_563_length_25156_cov_54.237003,DIHJ01000050_1,100.000,17,0,0,17022,17038,27,11,0.008,31.9,/projects/p31378/comammox/results/blast_dr_cmx/01/SG_01_11_2017_Nitrospira_A_sp003456605_bin3.fa.txt
NODE_563_length_25156_cov_54.237003,NEWQ01000012_1,100.000,14,0,0,6662,6675,10,23,0.36,26.5,/projects/p31378/comammox/results/blast_dr_cmx/01/SG_01_11_2017_Nitrospira_A_sp003456605_bin3.fa.txt
NODE_565_length_25148_cov_51.218388,DKTC01000116_1,100.000,13,0,0,12245,12257,9,21,1.3,24.7,/projects/p31378/comammox/results/blast_dr_cmx/01/SG_01_11_2017_Nitrospira_A_sp003456605_bin3.fa.txt
