NODE_886_length_17087_cov_9.843765,CAGS01000015_1,100.000,12,0,0,9214,9225,2,13,3.0,22.9,/projects/p31378/comammox/results/blast_dr_cmx/07/bin.13.fa.txt
NODE_886_length_17087_cov_9.843765,LSTC01000045_1,88.889,18,2,0,2071,2088,24,7,0.86,24.7,/projects/p31378/comammox/results/blast_dr_cmx/07/bin.13.fa.txt
NODE_1083_length_14927_cov_6.625538,DIHJ01000050_1,100.000,13,0,0,4336,4348,6,18,0.75,24.7,/projects/p31378/comammox/results/blast_dr_cmx/07/bin.13.fa.txt
NODE_1083_length_14927_cov_6.625538,DIHJ01000050_1,100.000,12,0,0,13808,13819,1,12,2.6,22.9,/projects/p31378/comammox/results/blast_dr_cmx/07/bin.13.fa.txt
NODE_1083_length_14927_cov_6.625538,96_1,93.333,15,1,0,9078,9092,8,22,2.6,23.8,/projects/p31378/comammox/results/blast_dr_cmx/07/bin.13.fa.txt
NODE_1209_length_13804_cov_12.683177,LSTC01000051_1,94.444,18,1,0,497,514,3,20,0.057,29.2,/projects/p31378/comammox/results/blast_dr_cmx/07/bin.13.fa.txt
NODE_1209_length_13804_cov_12.683177,NODE_257_length_40128_cov_310_1,94.737,19,0,1,12562,12580,26,9,0.20,27.4,/projects/p31378/comammox/results/blast_dr_cmx/07/bin.13.fa.txt
NODE_1209_length_13804_cov_12.683177,NODE_257_length_40128_cov_310_1,100.000,11,0,0,13027,13037,19,9,8.4,21.1,/projects/p31378/comammox/results/blast_dr_cmx/07/bin.13.fa.txt
NODE_1286_length_13348_cov_12.308508,PLBR01000216_1,94.737,19,1,0,5544,5562,17,35,0.016,31.0,/projects/p31378/comammox/results/blast_dr_cmx/07/bin.13.fa.txt
NODE_1286_length_13348_cov_12.308508,Nitrobacter_4,85.714,28,3,1,5853,5880,27,1,0.016,30.1,/projects/p31378/comammox/results/blast_dr_cmx/07/bin.13.fa.txt
NODE_1314_length_13157_cov_9.986643,CP000319_1,94.118,17,1,0,5170,5186,19,3,0.19,27.4,/projects/p31378/comammox/results/blast_dr_cmx/07/bin.13.fa.txt
NODE_1314_length_13157_cov_9.986643,CP000319_1,100.000,12,0,0,4030,4041,13,2,2.3,22.9,/projects/p31378/comammox/results/blast_dr_cmx/07/bin.13.fa.txt
NODE_1314_length_13157_cov_9.986643,LVWU01000335_1,93.750,16,1,0,11121,11136,32,17,0.66,25.6,/projects/p31378/comammox/results/blast_dr_cmx/07/bin.13.fa.txt
NODE_1314_length_13157_cov_9.986643,LVWU01000335_1,100.000,11,0,0,11674,11684,28,18,8.0,21.1,/projects/p31378/comammox/results/blast_dr_cmx/07/bin.13.fa.txt
NODE_1320_length_13135_cov_13.840749,CH672427_2,90.476,21,2,0,2653,2673,5,25,0.015,30.1,/projects/p31378/comammox/results/blast_dr_cmx/07/bin.13.fa.txt
NODE_1320_length_13135_cov_13.840749,18_1,100.000,13,0,0,2410,2422,1,13,0.66,24.7,/projects/p31378/comammox/results/blast_dr_cmx/07/bin.13.fa.txt
NODE_1320_length_13135_cov_13.840749,18_1,100.000,13,0,0,2410,2422,25,37,0.66,24.7,/projects/p31378/comammox/results/blast_dr_cmx/07/bin.13.fa.txt
NODE_1327_length_13111_cov_12.042662,DCZN01000036_1,100.000,13,0,0,7812,7824,19,31,0.66,24.7,/projects/p31378/comammox/results/blast_dr_cmx/07/bin.13.fa.txt
NODE_1327_length_13111_cov_12.042662,DIHJ01000007_1,93.333,15,1,0,9201,9215,31,17,2.3,23.8,/projects/p31378/comammox/results/blast_dr_cmx/07/bin.13.fa.txt
NODE_1390_length_12761_cov_10.218952,18_1,100.000,13,0,0,8660,8672,21,33,0.64,24.7,/projects/p31378/comammox/results/blast_dr_cmx/07/bin.13.fa.txt
NODE_1390_length_12761_cov_10.218952,DIHJ01000050_1,87.500,24,0,2,1344,1364,1,24,0.64,24.7,/projects/p31378/comammox/results/blast_dr_cmx/07/bin.13.fa.txt
NODE_1390_length_12761_cov_10.218952,DIHJ01000050_1,100.000,12,0,0,670,681,19,8,2.2,22.9,/projects/p31378/comammox/results/blast_dr_cmx/07/bin.13.fa.txt
NODE_1390_length_12761_cov_10.218952,DIHJ01000050_1,100.000,11,0,0,1002,1012,44,34,7.8,21.1,/projects/p31378/comammox/results/blast_dr_cmx/07/bin.13.fa.txt
NODE_1469_length_12297_cov_11.062817,CAGS01000015_1,100.000,14,0,0,11395,11408,30,17,0.18,26.5,/projects/p31378/comammox/results/blast_dr_cmx/07/bin.13.fa.txt
NODE_1469_length_12297_cov_11.062817,CAGS01000015_1,88.889,18,2,0,2696,2713,26,9,0.62,24.7,/projects/p31378/comammox/results/blast_dr_cmx/07/bin.13.fa.txt
NODE_1469_length_12297_cov_11.062817,LVWS01000026_1,93.750,16,1,0,10466,10481,28,13,0.62,25.6,/projects/p31378/comammox/results/blast_dr_cmx/07/bin.13.fa.txt
NODE_1530_length_11952_cov_13.728755,LVWU01000335_1,100.000,16,0,0,10575,10590,15,30,0.014,30.1,/projects/p31378/comammox/results/blast_dr_cmx/07/bin.13.fa.txt
NODE_1530_length_11952_cov_13.728755,LVWS01000026_1,93.750,16,1,0,5077,5092,18,33,0.60,25.6,/projects/p31378/comammox/results/blast_dr_cmx/07/bin.13.fa.txt
NODE_1532_length_11933_cov_11.967082,DIHJ01000050_1,94.118,17,1,0,8987,9003,42,26,0.17,27.4,/projects/p31378/comammox/results/blast_dr_cmx/07/bin.13.fa.txt
NODE_1532_length_11933_cov_11.967082,DIHJ01000050_1,93.333,15,1,0,6064,6078,20,6,2.1,23.8,/projects/p31378/comammox/results/blast_dr_cmx/07/bin.13.fa.txt
NODE_1532_length_11933_cov_11.967082,DIHJ01000050_1,100.000,11,0,0,10070,10080,44,34,7.3,21.1,/projects/p31378/comammox/results/blast_dr_cmx/07/bin.13.fa.txt
NODE_1532_length_11933_cov_11.967082,CH672427_2,89.474,19,2,0,6129,6147,3,21,0.17,26.5,/projects/p31378/comammox/results/blast_dr_cmx/07/bin.13.fa.txt
NODE_1532_length_11933_cov_11.967082,CH672427_2,100.000,11,0,0,10024,10034,4,14,7.3,21.1,/projects/p31378/comammox/results/blast_dr_cmx/07/bin.13.fa.txt
NODE_1555_length_11862_cov_11.910138,CAGS01000015_1,100.000,14,0,0,4256,4269,3,16,0.17,26.5,/projects/p31378/comammox/results/blast_dr_cmx/07/bin.13.fa.txt
NODE_1555_length_11862_cov_11.910138,CAGS01000015_1,100.000,13,0,0,2744,2756,2,14,0.59,24.7,/projects/p31378/comammox/results/blast_dr_cmx/07/bin.13.fa.txt
NODE_1555_length_11862_cov_11.910138,CAGS01000015_1,100.000,12,0,0,6086,6097,2,13,2.1,22.9,/projects/p31378/comammox/results/blast_dr_cmx/07/bin.13.fa.txt
NODE_1555_length_11862_cov_11.910138,DJMJ01000012_1,93.750,16,1,0,9173,9188,2,17,0.59,25.6,/projects/p31378/comammox/results/blast_dr_cmx/07/bin.13.fa.txt
NODE_1608_length_11656_cov_12.574606,DJMJ01000012_1,100.000,15,0,0,2494,2508,3,17,0.048,28.3,/projects/p31378/comammox/results/blast_dr_cmx/07/bin.13.fa.txt
NODE_1608_length_11656_cov_12.574606,DJMJ01000012_1,100.000,11,0,0,3269,3279,16,6,7.1,21.1,/projects/p31378/comammox/results/blast_dr_cmx/07/bin.13.fa.txt
NODE_1608_length_11656_cov_12.574606,CH672427_3,94.118,17,1,0,2681,2697,15,31,0.17,27.4,/projects/p31378/comammox/results/blast_dr_cmx/07/bin.13.fa.txt
NODE_1630_length_11556_cov_9.311451,PLBR01000216_1,93.333,15,1,0,3788,3802,24,38,2.0,23.8,/projects/p31378/comammox/results/blast_dr_cmx/07/bin.13.fa.txt
NODE_1630_length_11556_cov_9.311451,PLBR01000216_1,100.000,11,0,0,10656,10666,19,29,7.1,21.1,/projects/p31378/comammox/results/blast_dr_cmx/07/bin.13.fa.txt
NODE_1630_length_11556_cov_9.311451,CP000319_1,93.333,15,1,0,9925,9939,2,16,2.0,23.8,/projects/p31378/comammox/results/blast_dr_cmx/07/bin.13.fa.txt
NODE_1630_length_11556_cov_9.311451,CP000319_1,100.000,11,0,0,9920,9930,12,2,7.1,21.1,/projects/p31378/comammox/results/blast_dr_cmx/07/bin.13.fa.txt
NODE_1636_length_11545_cov_11.100435,LVWU01000335_1,93.333,15,1,0,6556,6570,19,33,2.0,23.8,/projects/p31378/comammox/results/blast_dr_cmx/07/bin.13.fa.txt
NODE_1636_length_11545_cov_11.100435,LVWU01000335_1,100.000,11,0,0,1783,1793,28,18,7.0,21.1,/projects/p31378/comammox/results/blast_dr_cmx/07/bin.13.fa.txt
NODE_1636_length_11545_cov_11.100435,Candidatus_2,100.000,12,0,0,3254,3265,2,13,2.0,22.9,/projects/p31378/comammox/results/blast_dr_cmx/07/bin.13.fa.txt
NODE_1754_length_10927_cov_9.336277,NODE_257_length_40128_cov_310_1,94.737,19,1,0,3441,3459,14,32,0.013,31.0,/projects/p31378/comammox/results/blast_dr_cmx/07/bin.13.fa.txt
NODE_1754_length_10927_cov_9.336277,CP000319_1,100.000,14,0,0,8775,8788,15,2,0.16,26.5,/projects/p31378/comammox/results/blast_dr_cmx/07/bin.13.fa.txt
NODE_1754_length_10927_cov_9.336277,CP000319_1,100.000,13,0,0,263,275,17,5,0.55,24.7,/projects/p31378/comammox/results/blast_dr_cmx/07/bin.13.fa.txt
NODE_1754_length_10927_cov_9.336277,CP000319_1,100.000,11,0,0,7449,7459,5,15,6.7,21.1,/projects/p31378/comammox/results/blast_dr_cmx/07/bin.13.fa.txt
NODE_1783_length_10838_cov_12.641380,Candidatus_3,100.000,14,0,0,3832,3845,3,16,0.16,26.5,/projects/p31378/comammox/results/blast_dr_cmx/07/bin.13.fa.txt
NODE_1783_length_10838_cov_12.641380,LVWT01000056_1,100.000,14,0,0,3832,3845,3,16,0.16,26.5,/projects/p31378/comammox/results/blast_dr_cmx/07/bin.13.fa.txt
NODE_1880_length_10459_cov_10.065840,NZ_LT828648_1,94.444,18,1,0,6988,7005,26,9,0.047,29.2,/projects/p31378/comammox/results/blast_dr_cmx/07/bin.13.fa.txt
NODE_1880_length_10459_cov_10.065840,DJMJ01000026_1,90.000,20,2,0,6985,7004,5,24,0.047,28.3,/projects/p31378/comammox/results/blast_dr_cmx/07/bin.13.fa.txt
NODE_1880_length_10459_cov_10.065840,DJMJ01000026_1,100.000,11,0,0,8359,8369,11,1,6.9,21.1,/projects/p31378/comammox/results/blast_dr_cmx/07/bin.13.fa.txt
NODE_1906_length_10408_cov_11.006955,18_1,94.118,17,1,0,5063,5079,8,24,0.16,27.4,/projects/p31378/comammox/results/blast_dr_cmx/07/bin.13.fa.txt
NODE_1906_length_10408_cov_11.006955,18_1,100.000,14,0,0,5063,5076,32,45,0.16,26.5,/projects/p31378/comammox/results/blast_dr_cmx/07/bin.13.fa.txt
NODE_1906_length_10408_cov_11.006955,LVWS01000034_1,89.474,19,2,0,7395,7413,19,1,0.16,26.5,/projects/p31378/comammox/results/blast_dr_cmx/07/bin.13.fa.txt
NODE_1938_length_10320_cov_12.441013,LVWS01000026_1,90.000,20,2,0,6721,6740,31,12,0.046,28.3,/projects/p31378/comammox/results/blast_dr_cmx/07/bin.13.fa.txt
NODE_1938_length_10320_cov_12.441013,DIHJ01000040_1,100.000,15,0,0,1986,2000,11,25,0.046,28.3,/projects/p31378/comammox/results/blast_dr_cmx/07/bin.13.fa.txt
NODE_2016_length_10068_cov_10.299111,CP000319_1,100.000,13,0,0,910,922,4,16,0.55,24.7,/projects/p31378/comammox/results/blast_dr_cmx/07/bin.13.fa.txt
NODE_2016_length_10068_cov_10.299111,CP000319_1,100.000,12,0,0,7125,7136,4,15,1.9,22.9,/projects/p31378/comammox/results/blast_dr_cmx/07/bin.13.fa.txt
NODE_2016_length_10068_cov_10.299111,PLBR01000216_1,93.333,15,1,0,8401,8415,38,24,1.9,23.8,/projects/p31378/comammox/results/blast_dr_cmx/07/bin.13.fa.txt
NODE_2016_length_10068_cov_10.299111,PLBR01000216_1,100.000,11,0,0,1440,1450,31,21,6.6,21.1,/projects/p31378/comammox/results/blast_dr_cmx/07/bin.13.fa.txt
NODE_2075_length_9902_cov_11.469280,PLBR01000216_1,100.000,15,0,0,9569,9583,35,21,0.044,28.3,/projects/p31378/comammox/results/blast_dr_cmx/07/bin.13.fa.txt
NODE_2075_length_9902_cov_11.469280,PLBR01000216_1,100.000,11,0,0,1591,1601,31,21,6.5,21.1,/projects/p31378/comammox/results/blast_dr_cmx/07/bin.13.fa.txt
NODE_2075_length_9902_cov_11.469280,LVWU01000335_1,82.759,29,4,1,712,740,35,8,0.15,27.4,/projects/p31378/comammox/results/blast_dr_cmx/07/bin.13.fa.txt
NODE_2075_length_9902_cov_11.469280,LVWU01000335_1,100.000,12,0,0,6054,6065,27,16,1.9,22.9,/projects/p31378/comammox/results/blast_dr_cmx/07/bin.13.fa.txt
NODE_2142_length_9711_cov_11.429577,Candidatus_3,90.909,22,1,1,4027,4048,29,9,0.043,28.3,/projects/p31378/comammox/results/blast_dr_cmx/07/bin.13.fa.txt
NODE_2142_length_9711_cov_11.429577,LVWT01000056_1,90.909,22,1,1,4027,4048,29,9,0.043,28.3,/projects/p31378/comammox/results/blast_dr_cmx/07/bin.13.fa.txt
NODE_2148_length_9702_cov_10.806261,PLBR01000216_1,93.750,16,1,0,2852,2867,12,27,0.53,25.6,/projects/p31378/comammox/results/blast_dr_cmx/07/bin.13.fa.txt
NODE_2148_length_9702_cov_10.806261,PLBR01000216_1,100.000,11,0,0,1252,1262,35,25,6.4,21.1,/projects/p31378/comammox/results/blast_dr_cmx/07/bin.13.fa.txt
NODE_2148_length_9702_cov_10.806261,DIHJ01000040_1,85.714,21,1,1,5049,5069,10,28,1.8,22.9,/projects/p31378/comammox/results/blast_dr_cmx/07/bin.13.fa.txt
NODE_2198_length_9590_cov_10.472784,PLBR01000216_1,100.000,13,0,0,1548,1560,17,29,0.52,24.7,/projects/p31378/comammox/results/blast_dr_cmx/07/bin.13.fa.txt
NODE_2198_length_9590_cov_10.472784,PLBR01000216_1,100.000,11,0,0,6571,6581,27,17,6.3,21.1,/projects/p31378/comammox/results/blast_dr_cmx/07/bin.13.fa.txt
NODE_2198_length_9590_cov_10.472784,DJMJ01000012_1,100.000,12,0,0,1024,1035,5,16,1.8,22.9,/projects/p31378/comammox/results/blast_dr_cmx/07/bin.13.fa.txt
NODE_2202_length_9577_cov_12.591997,LVWU01000335_1,86.957,23,2,1,3238,3259,5,27,0.52,25.6,/projects/p31378/comammox/results/blast_dr_cmx/07/bin.13.fa.txt
NODE_2202_length_9577_cov_12.591997,PLBR01000216_1,93.750,16,1,0,6409,6424,19,34,0.52,25.6,/projects/p31378/comammox/results/blast_dr_cmx/07/bin.13.fa.txt
NODE_2202_length_9577_cov_12.591997,PLBR01000216_1,100.000,12,0,0,3466,3477,33,22,1.8,22.9,/projects/p31378/comammox/results/blast_dr_cmx/07/bin.13.fa.txt
NODE_2202_length_9577_cov_12.591997,PLBR01000216_1,85.000,20,0,1,5692,5711,19,35,6.3,22.0,/projects/p31378/comammox/results/blast_dr_cmx/07/bin.13.fa.txt
NODE_2225_length_9520_cov_8.224511,DIHJ01000050_1,95.000,20,0,1,6275,6294,1,19,0.042,29.2,/projects/p31378/comammox/results/blast_dr_cmx/07/bin.13.fa.txt
NODE_2225_length_9520_cov_8.224511,LVWU01000335_1,90.000,20,2,0,4876,4895,9,28,0.042,28.3,/projects/p31378/comammox/results/blast_dr_cmx/07/bin.13.fa.txt
NODE_2253_length_9438_cov_13.338165,CAGS01000015_1,86.957,23,3,0,3232,3254,24,2,0.042,29.2,/projects/p31378/comammox/results/blast_dr_cmx/07/bin.13.fa.txt
NODE_2253_length_9438_cov_13.338165,CAGS01000015_1,100.000,13,0,0,5645,5657,16,4,0.51,24.7,/projects/p31378/comammox/results/blast_dr_cmx/07/bin.13.fa.txt
NODE_2253_length_9438_cov_13.338165,CAGS01000015_1,100.000,12,0,0,8703,8714,1,12,1.8,22.9,/projects/p31378/comammox/results/blast_dr_cmx/07/bin.13.fa.txt
NODE_2253_length_9438_cov_13.338165,CAGS01000015_1,100.000,11,0,0,4694,4704,27,17,6.2,21.1,/projects/p31378/comammox/results/blast_dr_cmx/07/bin.13.fa.txt
NODE_2253_length_9438_cov_13.338165,CH672427_2,100.000,12,0,0,8651,8662,6,17,1.8,22.9,/projects/p31378/comammox/results/blast_dr_cmx/07/bin.13.fa.txt
NODE_2253_length_9438_cov_13.338165,CH672427_2,92.857,14,1,0,9134,9147,3,16,6.2,22.0,/projects/p31378/comammox/results/blast_dr_cmx/07/bin.13.fa.txt
NODE_2296_length_9341_cov_9.079905,MKRN01000098_1,100.000,14,0,0,6628,6641,16,3,0.14,26.5,/projects/p31378/comammox/results/blast_dr_cmx/07/bin.13.fa.txt
NODE_2296_length_9341_cov_9.079905,CAGS01000015_1,85.714,21,3,0,2803,2823,23,3,0.51,25.6,/projects/p31378/comammox/results/blast_dr_cmx/07/bin.13.fa.txt
NODE_2406_length_9081_cov_11.882229,Candidatus_1,93.750,16,1,0,1838,1853,16,31,0.49,25.6,/projects/p31378/comammox/results/blast_dr_cmx/07/bin.13.fa.txt
NODE_2406_length_9081_cov_11.882229,CH672427_2,100.000,12,0,0,3916,3927,14,3,1.7,22.9,/projects/p31378/comammox/results/blast_dr_cmx/07/bin.13.fa.txt
NODE_2407_length_9081_cov_10.914359,DFWR01000184_1,100.000,13,0,0,6534,6546,15,3,0.49,24.7,/projects/p31378/comammox/results/blast_dr_cmx/07/bin.13.fa.txt
NODE_2407_length_9081_cov_10.914359,DFWR01000184_1,100.000,11,0,0,7147,7157,16,6,6.0,21.1,/projects/p31378/comammox/results/blast_dr_cmx/07/bin.13.fa.txt
NODE_2407_length_9081_cov_10.914359,DFWR01000184_1,100.000,11,0,0,7828,7838,18,8,6.0,21.1,/projects/p31378/comammox/results/blast_dr_cmx/07/bin.13.fa.txt
NODE_2407_length_9081_cov_10.914359,Candidatus_3,93.333,15,1,0,2294,2308,20,6,1.7,23.8,/projects/p31378/comammox/results/blast_dr_cmx/07/bin.13.fa.txt
NODE_2419_length_9063_cov_11.425733,DIHJ01000050_1,89.474,19,2,0,651,669,11,29,0.14,26.5,/projects/p31378/comammox/results/blast_dr_cmx/07/bin.13.fa.txt
NODE_2419_length_9063_cov_11.425733,DIHJ01000050_1,100.000,11,0,0,5667,5677,16,6,6.0,21.1,/projects/p31378/comammox/results/blast_dr_cmx/07/bin.13.fa.txt
NODE_2419_length_9063_cov_11.425733,DFWR01000052_1,85.714,21,3,0,5340,5360,5,25,0.49,25.6,/projects/p31378/comammox/results/blast_dr_cmx/07/bin.13.fa.txt
NODE_2473_length_8959_cov_10.186770,LVWU01000335_1,93.750,16,1,0,8874,8889,16,31,0.49,25.6,/projects/p31378/comammox/results/blast_dr_cmx/07/bin.13.fa.txt
NODE_2473_length_8959_cov_10.186770,LVWU01000335_1,100.000,12,0,0,749,760,28,17,1.7,22.9,/projects/p31378/comammox/results/blast_dr_cmx/07/bin.13.fa.txt
NODE_2473_length_8959_cov_10.186770,LVWU01000335_1,100.000,12,0,0,5985,5996,31,20,1.7,22.9,/projects/p31378/comammox/results/blast_dr_cmx/07/bin.13.fa.txt
NODE_2473_length_8959_cov_10.186770,PLBR01000216_1,93.750,16,1,0,1871,1886,22,37,0.49,25.6,/projects/p31378/comammox/results/blast_dr_cmx/07/bin.13.fa.txt
NODE_2473_length_8959_cov_10.186770,PLBR01000216_1,77.778,27,6,0,791,817,53,27,1.7,22.9,/projects/p31378/comammox/results/blast_dr_cmx/07/bin.13.fa.txt
NODE_2473_length_8959_cov_10.186770,PLBR01000216_1,100.000,11,0,0,2098,2108,31,21,5.9,21.1,/projects/p31378/comammox/results/blast_dr_cmx/07/bin.13.fa.txt
NODE_2493_length_8916_cov_10.521273,DIHJ01000050_1,86.364,22,3,0,1695,1716,22,1,0.14,27.4,/projects/p31378/comammox/results/blast_dr_cmx/07/bin.13.fa.txt
NODE_2493_length_8916_cov_10.521273,DIHJ01000050_1,100.000,12,0,0,733,744,43,32,1.7,22.9,/projects/p31378/comammox/results/blast_dr_cmx/07/bin.13.fa.txt
NODE_2493_length_8916_cov_10.521273,CH672427_2,88.889,18,2,0,515,532,1,18,0.48,24.7,/projects/p31378/comammox/results/blast_dr_cmx/07/bin.13.fa.txt
NODE_2526_length_8852_cov_14.418324,PLBR01000216_1,88.000,25,2,1,2575,2598,36,12,0.039,29.2,/projects/p31378/comammox/results/blast_dr_cmx/07/bin.13.fa.txt
NODE_2526_length_8852_cov_14.418324,PLBR01000216_1,100.000,11,0,0,6917,6927,28,18,5.8,21.1,/projects/p31378/comammox/results/blast_dr_cmx/07/bin.13.fa.txt
NODE_2526_length_8852_cov_14.418324,CH672427_2,100.000,14,0,0,5427,5440,18,5,0.14,26.5,/projects/p31378/comammox/results/blast_dr_cmx/07/bin.13.fa.txt
NODE_2584_length_8723_cov_8.568643,CH672427_2,100.000,14,0,0,1458,1471,1,14,0.14,26.5,/projects/p31378/comammox/results/blast_dr_cmx/07/bin.13.fa.txt
